,VARNAME_2,Dominant_LU_index_1,Dominant_LU_index_1_percent
119,Cang Long,4.0,65.0865998176846
120,Chau Thanh,3.0,50.846354166666664
121,Duyen Hai,19.0,57.6507769291546
122,Duyen Hai,19.0,76.11622962437987
123,Tieu Can,4.0,57.035321366531555
124,Tra Cu,3.0,52.15311004784689
125,Tra Vinh,4.0,60.9547123623011
126,Binh Minh,4.0,64.31750741839762
127,Binh Tan,4.0,53.979238754325266
128,Long Ho,4.0,59.158945117605136
129,Mang Thit,4.0,71.33076593923833
130,Tam Binh,4.0,50.27808676307007
131,Tra On,4.0,64.50617283950618
132,Vinh Long,4.0,71.77541729893778
133,Vung Liem,4.0,57.500563952176854
